OrderID,Date,CustomerID,ProductID,StoreID,SalesChannel,Quantity,FinalPrice
6052,2025-07-06,1316,9,11,Online,2,989.1
6053,2025-09-08,1047,1,4,Store,2,3999.0
6054,2025-10-30,1416,6,8,Online,1,2249.1
6055,2025-09-28,1547,22,3,Online,2,269.1
6056,2024-11-19,1377,5,7,Store,1,3500.0
6057,2025-07-27,1195,23,5,Store,1,399.0
6058,2024-12-15,1939,21,14,Online,1,44.1
6059,2026-01-20,1941,9,11,Online,2,989.1
6060,2025-06-08,1089,17,9,Store,2,2599.0
6061,2025-02-13,1217,19,9,Online,2,89.1
6062,2025-12-16,1235,14,3,Store,1,4999.0
6063,2025-03-13,1085,24,1,Store,2,599.0
6064,2024-10-17,1671,14,2,Store,1,4999.0
6065,2026-05-07,1026,18,13,Online,1,359.1
6066,2024-09-28,1452,24,2,Online,1,539.1
6067,2024-12-07,1147,12,8,Store,1,599.0
6068,2024-07-10,1438,25,10,Online,2,359.1
6069,2025-01-16,1651,23,11,Store,1,399.0
6070,2024-10-23,1177,10,6,Store,2,699.0
6071,2024-12-30,1067,8,14,Online,1,1349.1
6072,2024-12-23,1629,8,6,Online,1,1349.1
6073,2025-11-04,1587,18,10,Store,2,399.0
6074,2024-06-17,1679,5,1,Online,1,3150.0
6075,2025-12-10,1773,15,13,Online,1,3689.1
6076,2026-02-08,1431,12,5,Store,2,599.0
6077,2026-03-16,1635,10,4,Store,1,699.0
6078,2025-08-11,1903,13,7,Online,2,5129.1
6079,2025-01-21,1319,22,6,Online,2,269.1
6080,2025-04-13,1391,20,2,Store,1,79.0
6081,2026-03-09,1964,24,8,Store,2,599.0
6082,2025-11-06,1990,22,11,Online,1,269.1
6083,2025-12-27,1354,3,6,Store,2,1999.0
6084,2025-01-02,1104,1,5,Online,1,3599.1
6085,2024-07-10,1119,21,5,Online,2,44.1
6086,2026-01-01,1606,14,1,Store,2,4999.0
6087,2026-02-08,1236,17,8,Store,2,2599.0
6088,2025-05-22,1079,23,8,Store,1,399.0
6089,2025-07-08,1968,13,4,Store,2,5699.0
6090,2025-12-13,1447,1,13,Online,1,3599.1
6091,2026-02-10,1507,22,13,Store,1,299.0
6092,2024-11-21,1961,9,8,Store,2,1099.0
6093,2025-02-20,1174,11,11,Store,2,1199.0
6094,2026-05-05,1449,6,1,Online,1,2249.1
6095,2024-08-21,1956,24,10,Online,2,539.1
6096,2025-02-20,1861,15,14,Online,2,3689.1
6097,2026-01-14,1543,5,4,Online,2,3150.0
6098,2025-07-08,1579,4,11,Store,2,299.0
6099,2025-09-04,1829,22,5,Online,2,269.1
6100,2024-12-20,1627,9,7,Online,2,989.1
6101,2025-11-26,1663,6,9,Online,1,2249.1
6102,2025-02-17,1193,18,14,Store,2,399.0
6103,2024-11-08,1209,7,2,Store,1,259.0
6104,2026-05-16,1467,15,11,Online,2,3689.1
6105,2026-02-16,1340,8,12,Online,2,1349.1
6106,2025-11-15,1231,12,14,Online,1,539.1
6107,2025-10-22,1311,2,12,Online,2,2699.1
6108,2026-04-04,1946,17,6,Online,2,2339.1
6109,2025-08-06,1086,23,7,Store,2,399.0
6110,2024-12-26,1420,25,11,Store,2,399.0
6111,2025-03-01,1636,19,14,Online,2,89.1
6112,2025-06-11,1499,24,8,Store,1,599.0
6113,2024-06-22,1052,10,1,Online,1,629.1
6114,2025-08-24,1443,5,5,Online,1,3150.0
6115,2025-01-29,1968,14,5,Online,1,4499.1
6116,2024-09-05,1954,17,7,Online,2,2339.1
6117,2024-07-20,1726,16,9,Online,2,3239.1
6118,2024-11-12,1967,14,12,Online,2,4499.1
6119,2026-01-07,1383,24,11,Store,1,599.0
6120,2026-04-03,1659,12,4,Online,1,539.1
6121,2025-12-16,1160,7,1,Online,2,233.1
6122,2026-03-27,1439,14,12,Store,1,4999.0
6123,2026-02-06,1299,9,6,Online,1,989.1
6124,2024-06-23,1208,2,2,Store,2,2999.0
6125,2025-10-25,1293,23,12,Store,1,399.0
6126,2025-05-01,1395,21,3,Store,2,49.0
6127,2024-10-10,1552,24,3,Store,2,599.0
6128,2024-08-31,1205,9,10,Online,1,989.1
6129,2024-11-19,1530,1,11,Store,1,3999.0
6130,2025-08-23,1869,9,13,Online,1,989.1
6131,2025-11-20,1556,4,4,Store,2,299.0
6132,2024-10-04,1276,24,6,Online,2,539.1
6133,2024-11-03,1330,25,4,Store,2,399.0
6134,2025-03-23,1723,19,13,Store,2,99.0
6135,2025-06-07,1172,10,7,Online,1,629.1
6136,2025-08-15,1961,23,4,Store,2,399.0
6137,2025-12-19,1802,20,1,Online,2,71.1
6138,2024-09-09,1584,22,6,Store,1,299.0
6139,2025-07-30,1669,10,2,Online,2,629.1
6140,2025-07-25,1128,8,2,Store,2,1499.0
6141,2025-01-16,1010,11,4,Store,1,1199.0
6142,2024-08-22,1117,9,14,Store,2,1099.0
6143,2025-12-12,1260,24,2,Store,1,599.0
6144,2024-08-16,1933,13,12,Store,1,5699.0
6145,2025-07-23,1843,5,8,Store,1,3500.0
6146,2025-10-22,1131,10,4,Online,2,629.1
6147,2025-08-14,1585,8,3,Online,2,1349.1
6148,2026-04-29,1086,24,4,Online,2,539.1
6149,2026-05-11,1458,18,11,Store,2,399.0
6150,2024-12-05,1262,22,11,Store,1,299.0
6151,2024-08-23,1140,10,4,Store,2,699.0
6152,2025-09-22,1652,16,12,Store,1,3599.0
6153,2024-08-06,1084,19,7,Online,1,89.1
6154,2025-04-28,1007,25,14,Store,2,399.0
6155,2026-04-04,1334,8,6,Online,2,1349.1
6156,2024-10-07,1771,13,6,Store,2,5699.0
6157,2025-12-21,1467,12,11,Store,1,599.0
6158,2025-06-01,1441,5,13,Store,2,3500.0
6159,2025-03-21,1676,3,3,Online,1,1799.1
6160,2025-05-04,1367,11,6,Store,1,1199.0
6161,2024-08-08,1354,19,9,Online,2,89.1
6162,2025-01-20,1062,15,4,Store,2,4099.0
6163,2025-04-03,1615,24,6,Online,1,539.1
6164,2025-07-23,1589,18,4,Online,2,359.1
6165,2024-11-07,1287,13,12,Store,1,5699.0
6166,2025-08-05,1066,21,14,Store,1,49.0
6167,2025-03-24,1563,23,9,Online,2,359.1
6168,2025-03-25,1661,24,8,Online,1,539.1
6169,2026-04-09,1392,16,13,Online,1,3239.1
6170,2024-08-20,1372,19,9,Online,1,89.1
6171,2026-02-06,1413,16,8,Online,2,3239.1
6172,2025-06-15,1990,1,11,Store,1,3999.0
6173,2026-05-20,1309,18,10,Online,2,359.1
6174,2026-02-01,1109,25,3,Store,2,399.0
6175,2026-01-17,1437,9,4,Store,1,1099.0
6176,2024-06-30,1320,4,13,Store,1,299.0
6177,2025-12-13,1368,6,14,Store,2,2499.0
6178,2024-11-14,1854,6,2,Online,2,2249.1
6179,2024-09-15,1902,11,6,Store,2,1199.0
6180,2024-08-22,1293,6,14,Online,2,2249.1
6181,2026-02-09,1274,13,3,Store,1,5699.0
6182,2026-02-08,1079,3,8,Store,2,1999.0
6183,2025-01-05,1878,5,1,Store,1,3500.0
6184,2024-11-10,1694,25,12,Store,1,399.0
6185,2026-03-05,1624,22,8,Store,2,299.0
6186,2025-12-04,1995,12,4,Online,2,539.1
6187,2025-07-04,1586,13,9,Online,1,5129.1
6188,2025-01-29,1805,15,3,Store,2,4099.0
6189,2025-05-20,1362,7,2,Online,1,233.1
6190,2025-04-12,1727,14,11,Store,1,4999.0
6191,2025-09-24,1639,1,2,Online,1,3599.1
6192,2024-07-29,1800,17,6,Online,2,2339.1
6193,2025-03-29,1693,6,12,Store,1,2499.0
6194,2026-05-02,1163,24,3,Online,1,539.1
6195,2025-12-21,1175,22,3,Online,2,269.1
6196,2025-08-04,1081,9,5,Online,2,989.1
6197,2025-05-21,1683,4,1,Store,2,299.0
6198,2024-11-15,1727,24,9,Online,1,539.1
6199,2024-10-05,1763,1,14,Online,1,3599.1
6200,2024-06-28,1462,8,10,Online,2,1349.1
6201,2025-07-28,1076,21,11,Online,1,44.1
6202,2024-10-28,1817,19,1,Store,1,99.0
6203,2025-08-25,1318,12,10,Online,2,539.1
6204,2024-06-08,1295,4,14,Store,2,299.0
6205,2026-02-05,1737,13,9,Store,1,5699.0
6206,2025-09-15,1795,20,4,Online,1,71.1
6207,2026-01-14,1138,1,8,Store,1,3999.0
6208,2024-10-25,1439,10,2,Store,1,699.0
6209,2025-08-19,1535,8,3,Online,1,1349.1
6210,2024-11-13,1401,6,1,Online,2,2249.1
6211,2025-10-06,1058,1,12,Store,2,3999.0
6212,2025-05-23,1319,8,3,Online,1,1349.1
6213,2024-06-03,1528,9,14,Online,1,989.1
6214,2026-02-19,1568,12,7,Store,2,599.0
6215,2025-10-22,1189,6,5,Online,2,2249.1
6216,2026-03-28,1529,9,11,Store,2,1099.0
6217,2024-08-21,1763,10,4,Store,1,699.0
6218,2025-02-19,1088,3,14,Store,2,1999.0
6219,2024-12-26,1386,17,7,Store,1,2599.0
6220,2025-05-09,1786,3,11,Online,1,1799.1
6221,2025-10-02,1702,17,1,Online,2,2339.1
6222,2024-07-11,1054,2,7,Store,1,2999.0
6223,2025-04-18,1469,3,11,Store,1,1999.0
6224,2026-05-02,1270,3,13,Store,2,1999.0
6225,2024-06-27,1382,12,14,Online,2,539.1
6226,2025-05-14,1255,4,9,Store,1,299.0
6227,2024-09-05,1940,24,11,Store,1,599.0
6228,2024-06-28,1557,15,2,Store,2,4099.0
6229,2026-03-15,1549,12,2,Store,1,599.0
6230,2026-05-25,1615,13,6,Store,1,5699.0
6231,2024-07-10,1176,18,3,Online,2,359.1
6232,2026-05-09,1101,12,10,Online,2,539.1
6233,2025-10-07,1991,16,10,Store,1,3599.0
6234,2025-04-29,1015,24,7,Online,1,539.1
6235,2024-07-04,1858,19,13,Store,2,99.0
6236,2024-11-11,1757,4,11,Store,1,299.0
6237,2024-06-04,1490,13,11,Store,2,5699.0
6238,2024-07-19,1305,5,9,Online,1,3150.0
6239,2025-09-23,1107,8,10,Store,2,1499.0
6240,2024-08-27,1854,24,5,Online,2,539.1
6241,2025-09-20,1878,20,13,Online,1,71.1
6242,2025-08-02,1161,19,9,Online,1,89.1
6243,2024-07-18,1690,17,11,Store,2,2599.0
6244,2025-07-11,1010,19,2,Online,2,89.1
6245,2024-06-26,1622,1,1,Online,1,3599.1
6246,2025-08-20,1127,7,8,Online,1,233.1
6247,2024-06-01,1363,5,8,Online,1,3150.0
6248,2026-01-15,1850,13,3,Store,2,5699.0
6249,2025-06-25,1485,2,6,Store,2,2999.0
6250,2026-01-06,1945,15,9,Online,1,3689.1
6251,2026-01-07,1965,21,13,Online,2,44.1
6252,2025-11-18,1616,10,12,Store,2,699.0
6253,2024-12-02,1265,20,8,Online,2,71.1
6254,2025-02-05,1239,21,4,Store,2,49.0
6255,2024-07-27,1094,22,14,Store,1,299.0
6256,2025-07-02,1045,3,7,Store,1,1999.0
6257,2025-09-15,1398,7,9,Online,2,233.1
6258,2026-04-26,1570,9,7,Store,2,1099.0
6259,2025-07-22,1215,3,6,Store,1,1999.0
6260,2025-08-01,1912,5,6,Online,2,3150.0
6261,2024-12-05,1083,21,9,Store,1,49.0
6262,2024-10-01,1820,17,4,Store,2,2599.0
6263,2025-07-28,1447,2,6,Online,1,2699.1
6264,2024-10-28,1129,10,4,Online,1,629.1
6265,2024-08-17,1380,1,1,Store,2,3999.0
6266,2025-05-02,1868,21,1,Online,2,44.1
6267,2024-10-30,1541,13,1,Store,2,5699.0
6268,2025-07-11,1286,20,6,Online,1,71.1
6269,2026-04-14,1951,2,12,Online,1,2699.1
6270,2025-09-11,1021,13,3,Online,2,5129.1
6271,2024-06-14,1697,6,3,Online,1,2249.1
6272,2025-08-31,1109,12,1,Store,1,599.0
6273,2024-09-09,1354,6,8,Online,1,2249.1
6274,2026-01-11,1371,10,2,Online,2,629.1
6275,2025-04-10,1655,11,4,Store,1,1199.0
6276,2025-05-29,1369,22,5,Online,1,269.1
6277,2026-03-12,1111,1,2,Online,1,3599.1
6278,2024-06-29,1204,23,8,Store,1,399.0
6279,2025-03-25,1353,4,11,Online,1,269.1
6280,2024-06-18,2000,7,6,Store,1,259.0
6281,2024-07-01,1418,23,9,Online,2,359.1
6282,2025-06-03,1051,16,7,Online,1,3239.1
6283,2026-02-23,1847,15,5,Store,2,4099.0
6284,2025-05-02,1812,20,8,Store,1,79.0
6285,2024-10-09,1989,10,12,Online,2,629.1
6286,2025-04-09,1641,24,11,Online,2,539.1
6287,2024-12-14,1897,19,1,Store,2,99.0
6288,2025-10-22,1330,9,9,Store,2,1099.0
6289,2025-03-20,1940,3,4,Online,2,1799.1
6290,2025-10-01,1780,4,10,Store,1,299.0
6291,2026-02-27,1432,12,9,Online,2,539.1
6292,2025-02-25,1287,23,4,Store,2,399.0
6293,2025-06-30,1256,15,3,Store,1,4099.0
6294,2025-07-26,1045,10,6,Online,1,629.1
6295,2024-12-29,1556,7,13,Online,1,233.1
6296,2024-08-25,1616,8,8,Online,1,1349.1
6297,2024-11-17,1895,11,12,Store,2,1199.0
6298,2025-09-27,1263,17,3,Online,1,2339.1
6299,2024-10-02,1780,1,4,Store,2,3999.0
6300,2024-06-15,1260,24,4,Store,2,599.0
6301,2024-07-13,1206,4,7,Online,1,269.1
6302,2025-02-23,1563,22,4,Online,2,269.1
6303,2026-02-05,1102,13,7,Store,1,5699.0
6304,2025-08-18,1854,20,4,Online,1,71.1
6305,2024-07-31,1303,15,6,Store,2,4099.0
6306,2025-09-17,1322,9,5,Store,1,1099.0
6307,2024-07-27,1707,4,7,Store,2,299.0
6308,2026-05-26,1227,20,12,Online,1,71.1
6309,2025-10-13,1979,6,7,Store,1,2499.0
6310,2024-09-02,1251,22,8,Store,2,299.0
6311,2024-07-13,1286,12,9,Store,2,599.0
6312,2025-09-18,1670,15,14,Online,1,3689.1
6313,2025-04-16,1123,24,7,Online,2,539.1
6314,2025-06-15,1923,5,14,Online,2,3150.0
6315,2024-11-19,1494,11,5,Online,1,1079.1
6316,2024-07-04,1258,6,3,Store,2,2499.0
6317,2024-10-18,1125,7,5,Online,1,233.1
6318,2024-07-31,1825,5,6,Online,2,3150.0
6319,2024-08-20,1260,21,11,Online,2,44.1
6320,2025-09-22,1490,17,12,Store,2,2599.0
6321,2025-05-24,1890,23,10,Store,1,399.0
6322,2026-01-27,1816,18,2,Online,2,359.1
6323,2025-09-20,1776,2,12,Store,1,2999.0
6324,2025-10-26,1544,18,7,Online,2,359.1
6325,2025-01-23,1685,10,3,Store,1,699.0
6326,2025-11-24,1063,19,5,Store,2,99.0
6327,2025-12-28,1844,14,2,Online,2,4499.1
6328,2024-07-15,1968,18,10,Online,2,359.1
6329,2025-04-16,1754,1,4,Online,1,3599.1
6330,2025-10-30,1822,24,3,Store,2,599.0
6331,2025-05-14,1696,22,3,Online,2,269.1
6332,2025-07-04,1382,23,6,Online,1,359.1
6333,2025-04-03,1318,12,10,Store,1,599.0
6334,2025-02-15,1117,3,3,Online,1,1799.1
6335,2025-11-03,1102,24,10,Online,1,539.1
6336,2024-09-09,1503,3,7,Online,2,1799.1
6337,2026-05-13,1305,25,1,Store,1,399.0
6338,2025-03-23,1448,21,10,Online,1,44.1
6339,2025-04-23,1164,17,2,Online,2,2339.1
6340,2025-02-28,1497,14,9,Store,1,4999.0
6341,2025-05-29,1258,4,2,Online,2,269.1
6342,2025-08-30,1160,11,14,Online,1,1079.1
6343,2024-06-27,1678,23,3,Store,1,399.0
6344,2024-09-03,1513,2,14,Online,2,2699.1
6345,2025-07-03,1951,20,8,Store,2,79.0
6346,2024-11-18,1925,8,8,Store,1,1499.0
6347,2025-03-27,1636,6,11,Online,2,2249.1
6348,2024-08-04,1019,10,1,Store,2,699.0
6349,2024-08-31,1246,21,6,Online,1,44.1
6350,2024-06-26,1788,19,10,Store,2,99.0
6351,2026-01-03,1550,15,4,Online,1,3689.1
6352,2025-02-18,1133,13,4,Online,1,5129.1
6353,2025-08-21,1177,14,1,Online,1,4499.1
6354,2024-08-12,1674,7,2,Store,1,259.0
6355,2025-06-29,1211,22,1,Store,2,299.0
6356,2024-12-04,1280,13,7,Online,2,5129.1
6357,2024-12-30,1803,13,9,Online,2,5129.1
6358,2025-10-06,1692,1,7,Online,1,3599.1
6359,2024-11-14,1209,2,6,Store,2,2999.0
6360,2025-12-26,1289,25,11,Online,1,359.1
6361,2025-12-22,1025,24,9,Online,2,539.1
6362,2024-10-25,1010,1,2,Store,2,3999.0
6363,2025-06-14,1105,9,1,Online,2,989.1
6364,2025-08-27,1870,23,11,Store,1,399.0
6365,2024-06-12,1401,13,8,Store,2,5699.0
6366,2025-04-22,1667,19,11,Online,1,89.1
6367,2025-01-29,1281,17,1,Online,1,2339.1
6368,2025-11-26,1617,13,4,Store,2,5699.0
6369,2024-10-29,1994,20,3,Online,1,71.1
6370,2024-10-19,1472,17,3,Online,2,2339.1
6371,2025-05-17,1835,3,10,Store,2,1999.0
6372,2024-07-20,1001,5,7,Online,2,3150.0
6373,2025-05-24,1338,16,8,Store,1,3599.0
6374,2026-05-26,1361,5,9,Store,1,3500.0
6375,2025-09-18,1435,18,4,Store,1,399.0
6376,2025-07-17,1323,12,4,Store,1,599.0
6377,2024-12-21,1095,12,11,Store,1,599.0
6378,2026-01-10,1790,22,4,Store,2,299.0
6379,2025-06-04,1188,16,14,Online,2,3239.1
6380,2026-02-25,1161,22,12,Store,2,299.0
6381,2025-03-08,1369,19,7,Store,2,99.0
6382,2025-05-11,1317,5,11,Online,1,3150.0
6383,2026-01-17,1298,3,6,Store,1,1999.0
6384,2025-08-16,1473,20,6,Online,2,71.1
6385,2025-08-16,1821,25,3,Store,2,399.0
6386,2026-05-11,1051,24,6,Online,1,539.1
6387,2025-03-26,1608,12,10,Store,1,599.0
6388,2025-01-24,1404,19,4,Store,1,99.0
6389,2026-04-15,1667,11,4,Online,1,1079.1
6390,2025-12-23,1296,17,5,Online,1,2339.1
6391,2025-01-03,1007,15,13,Online,2,3689.1
6392,2026-02-27,1899,16,3,Online,1,3239.1
6393,2024-08-04,1055,16,2,Store,2,3599.0
6394,2025-11-18,1206,4,14,Store,2,299.0
6395,2024-10-24,1227,17,6,Store,2,2599.0
6396,2025-08-15,1423,17,13,Store,2,2599.0
6397,2025-02-13,1779,9,13,Store,1,1099.0
6398,2024-06-14,1355,21,8,Online,2,44.1
6399,2025-11-10,1960,3,10,Store,1,1999.0
6400,2026-03-05,1753,19,5,Online,2,89.1
6401,2024-09-08,1223,11,12,Online,2,1079.1
6402,2025-05-07,1636,19,14,Online,1,89.1
6403,2025-06-04,1487,24,12,Store,1,599.0
6404,2024-12-16,1248,4,8,Online,2,269.1
6405,2026-02-16,1717,22,7,Store,1,299.0
6406,2024-12-08,1108,10,8,Store,2,699.0
6407,2025-02-12,1961,15,12,Online,1,3689.1
6408,2024-07-30,1042,12,10,Store,2,599.0
6409,2025-05-04,1171,9,7,Store,2,1099.0
6410,2024-08-04,1723,21,1,Online,2,44.1
6411,2025-09-21,1749,4,7,Store,2,299.0
6412,2025-12-18,1767,24,12,Store,1,599.0
6413,2025-05-10,1329,10,6,Online,1,629.1
6414,2024-06-21,1766,11,10,Online,2,1079.1
6415,2026-03-20,1707,6,1,Online,2,2249.1
6416,2026-02-16,1371,8,6,Online,1,1349.1
6417,2025-09-20,1560,12,10,Online,1,539.1
6418,2025-09-17,1502,16,5,Online,2,3239.1
6419,2025-03-16,1939,16,13,Store,2,3599.0
6420,2025-06-20,1864,19,13,Store,1,99.0
6421,2024-11-09,1745,12,3,Store,1,599.0
6422,2024-12-16,1840,23,1,Online,2,359.1
6423,2025-10-14,1664,25,11,Store,1,399.0
6424,2026-01-03,1916,11,8,Store,2,1199.0
6425,2025-08-30,1057,21,6,Store,1,49.0
6426,2024-05-26,1675,9,13,Store,2,1099.0
6427,2024-08-03,1388,8,1,Store,1,1499.0
6428,2026-04-17,1404,23,11,Online,1,359.1
6429,2026-01-07,1393,4,11,Store,2,299.0
6430,2025-02-26,1973,4,5,Store,2,299.0
6431,2025-11-18,1168,8,3,Online,2,1349.1
6432,2025-08-13,1750,25,12,Online,1,359.1
6433,2026-03-21,1871,5,13,Store,1,3500.0
6434,2026-02-10,1203,19,1,Online,2,89.1
6435,2025-11-14,1539,14,2,Store,2,4999.0
6436,2025-10-13,1106,11,1,Online,1,1079.1
6437,2025-05-29,1860,8,9,Store,2,1499.0
6438,2025-08-22,1184,2,10,Store,2,2999.0
6439,2025-11-15,1148,11,1,Store,2,1199.0
6440,2024-06-18,1545,1,9,Store,1,3999.0
6441,2025-12-28,1501,11,5,Store,1,1199.0
6442,2025-07-25,1089,6,2,Online,2,2249.1
6443,2024-11-29,1967,22,1,Store,1,299.0
6444,2024-09-19,1945,1,8,Store,2,3999.0
6445,2025-01-09,1924,14,6,Online,2,4499.1
6446,2025-07-20,1607,2,5,Online,2,2699.1
6447,2025-09-21,1689,18,8,Store,1,399.0
6448,2024-06-10,1278,3,6,Online,2,1799.1
6449,2026-02-11,1067,5,14,Store,2,3500.0
6450,2024-07-18,1227,17,3,Store,1,2599.0
6451,2025-05-02,1332,1,1,Online,2,3599.1
6452,2025-11-07,1091,12,10,Online,1,539.1
6453,2024-10-11,1887,4,1,Online,2,269.1
6454,2024-09-15,1814,5,8,Store,2,3500.0
6455,2024-12-23,1656,1,11,Store,2,3999.0
6456,2025-01-25,1695,17,9,Online,2,2339.1
6457,2024-06-22,1080,12,1,Online,1,539.1
6458,2025-09-11,1276,18,6,Store,1,399.0
6459,2025-09-26,1787,12,13,Store,2,599.0
6460,2026-05-01,1405,7,13,Online,1,233.1
6461,2025-03-21,1030,10,14,Store,2,699.0
6462,2025-07-03,1736,8,10,Store,1,1499.0
6463,2025-02-16,1159,8,9,Store,1,1499.0
6464,2025-10-14,1178,8,6,Online,2,1349.1
6465,2025-08-14,1288,25,12,Store,2,399.0
6466,2024-07-02,1351,2,6,Store,1,2999.0
6467,2025-04-03,1339,22,2,Online,2,269.1
6468,2026-04-29,1862,18,6,Online,2,359.1
6469,2025-04-13,1771,10,10,Store,2,699.0
6470,2024-11-01,1485,8,1,Store,2,1499.0
6471,2025-10-29,1651,8,11,Online,1,1349.1
6472,2024-07-08,1626,3,5,Store,2,1999.0
6473,2026-05-24,1653,11,7,Store,2,1199.0
6474,2026-02-03,1207,19,8,Store,1,99.0
6475,2025-02-21,1215,1,14,Store,2,3999.0
6476,2024-10-06,1447,25,10,Store,1,399.0
6477,2024-06-16,1272,24,3,Online,1,539.1
6478,2024-11-04,1320,1,14,Store,2,3999.0
6479,2025-11-24,1864,17,3,Online,1,2339.1
6480,2025-04-24,1602,9,1,Online,2,989.1
6481,2026-02-08,1748,19,7,Store,2,99.0
6482,2026-04-15,1106,4,5,Store,2,299.0
6483,2025-12-17,1370,4,5,Online,2,269.1
6484,2026-01-24,1117,6,5,Online,1,2249.1
6485,2025-10-27,1945,9,14,Online,1,989.1
6486,2025-12-14,1338,23,4,Store,1,399.0
6487,2025-08-16,1150,25,10,Store,2,399.0
6488,2025-05-22,1299,11,7,Store,1,1199.0
6489,2024-09-20,1019,10,8,Store,1,699.0
6490,2025-01-28,1567,14,7,Online,2,4499.1
6491,2025-08-10,1452,5,4,Online,2,3150.0
6492,2025-03-04,1734,20,1,Online,1,71.1
6493,2024-06-20,1930,9,6,Store,2,1099.0
6494,2024-10-13,1897,24,9,Online,1,539.1
6495,2025-03-31,1336,2,6,Online,2,2699.1
6496,2024-07-21,1520,3,5,Store,1,1999.0
6497,2025-01-18,1836,6,14,Store,1,2499.0
6498,2026-03-26,1560,20,1,Online,2,71.1
6499,2025-08-11,1778,9,10,Online,2,989.1
6500,2026-03-31,1198,20,1,Store,1,79.0
6501,2026-02-05,1810,22,13,Online,2,269.1
6502,2026-04-03,1829,5,11,Online,1,3150.0
6503,2025-05-28,1063,21,11,Online,2,44.1
6504,2025-03-05,1298,17,12,Store,1,2599.0
6505,2024-07-07,1323,6,2,Store,2,2499.0
6506,2025-07-27,1133,16,4,Online,1,3239.1
6507,2024-11-24,1637,25,9,Online,1,359.1
6508,2025-11-10,1797,24,8,Store,2,599.0
6509,2025-01-13,1255,24,7,Online,1,539.1
6510,2024-11-15,1978,1,3,Store,2,3999.0
6511,2025-04-27,1592,21,1,Store,2,49.0
6512,2026-03-15,1766,23,4,Store,1,399.0
6513,2024-08-01,1015,22,4,Online,2,269.1
6514,2025-01-15,1599,6,13,Online,2,2249.1
6515,2024-07-27,1625,9,14,Online,1,989.1
6516,2024-07-16,1980,25,7,Store,2,399.0
6517,2024-07-30,1549,23,9,Store,1,399.0
6518,2024-12-17,1221,14,1,Store,2,4999.0
6519,2025-07-04,1077,7,1,Online,1,233.1
6520,2024-06-15,1745,4,7,Online,1,269.1
6521,2024-07-10,1546,6,4,Online,1,2249.1
6522,2025-06-07,1039,23,13,Store,2,399.0
6523,2025-05-27,1835,18,13,Store,1,399.0
6524,2025-02-06,1720,23,9,Online,2,359.1
6525,2024-11-16,1235,11,2,Store,1,1199.0
6526,2024-09-22,1974,17,7,Store,1,2599.0
6527,2024-10-09,1665,11,2,Online,2,1079.1
6528,2025-12-25,1645,8,2,Online,2,1349.1
6529,2024-09-26,1939,5,9,Online,1,3150.0
6530,2025-12-03,1331,15,13,Online,1,3689.1
6531,2024-08-30,1904,7,3,Online,2,233.1
6532,2025-10-19,1243,20,2,Store,2,79.0
6533,2026-04-30,1413,19,11,Online,2,89.1
6534,2024-08-22,1733,2,3,Online,2,2699.1
6535,2025-02-16,1301,22,2,Online,2,269.1
6536,2024-11-28,2000,24,14,Store,1,599.0
6537,2025-01-13,1943,17,4,Online,1,2339.1
6538,2024-06-14,1473,22,13,Store,1,299.0
6539,2025-09-27,1464,6,13,Store,2,2499.0
6540,2024-09-26,1196,12,2,Online,1,539.1
6541,2024-11-23,1442,3,13,Store,1,1999.0
6542,2025-04-25,1554,18,7,Store,1,399.0
6543,2025-03-28,1829,3,3,Online,2,1799.1
6544,2024-12-17,1491,4,2,Store,2,299.0
6545,2025-09-21,1004,20,5,Online,1,71.1
6546,2024-07-21,1741,22,5,Store,1,299.0
6547,2024-06-23,1235,1,10,Online,2,3599.1
6548,2024-09-11,1825,25,7,Store,1,399.0
6549,2025-04-12,1053,23,11,Store,1,399.0
6550,2024-06-12,1174,1,4,Online,2,3599.1
6551,2024-11-28,1425,25,9,Online,1,359.1
6552,2024-12-15,1233,20,12,Online,2,71.1
6553,2024-06-27,1846,1,3,Store,2,3999.0
6554,2025-08-02,1602,17,11,Online,1,2339.1
6555,2025-01-24,1466,11,12,Online,2,1079.1
6556,2025-11-01,1697,9,14,Online,1,989.1
6557,2025-08-07,1219,14,6,Store,1,4999.0
6558,2024-09-05,1429,5,14,Store,1,3500.0
6559,2025-10-25,1730,5,13,Store,2,3500.0
6560,2025-11-25,1613,1,4,Store,1,3999.0
6561,2025-11-10,1822,17,1,Online,2,2339.1
6562,2025-10-05,1186,11,3,Online,1,1079.1
6563,2024-08-13,1369,23,9,Online,1,359.1
6564,2026-01-31,1557,11,12,Online,2,1079.1
6565,2025-02-09,1730,4,12,Store,1,299.0
6566,2025-09-23,1087,8,10,Online,1,1349.1
6567,2025-03-30,1594,14,1,Online,2,4499.1
6568,2024-07-07,1079,20,6,Store,1,79.0
6569,2025-03-08,1646,12,14,Store,2,599.0
6570,2025-09-24,1347,15,7,Online,2,3689.1
6571,2026-04-18,1282,8,6,Online,2,1349.1
6572,2025-03-04,1557,9,1,Online,1,989.1
6573,2025-11-15,1312,9,5,Store,1,1099.0
6574,2025-06-25,1880,7,4,Online,1,233.1
6575,2024-09-08,1293,15,10,Store,2,4099.0
6576,2026-02-18,1463,5,2,Online,1,3150.0
6577,2025-06-12,1391,23,6,Online,2,359.1
